sample_id	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	FamilyKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)
sample_12	415102	383257	382172	362	0.000686	6.38	f	89	Primates	Cercopithecidae	Macaca_tonkeana	best	1	0.0112	1	1	166	1	166	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	368	0.003973	13.1	f	338	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	1	0.0029	1	1	150	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	425	0.001208	56.1	f	1480	Eulipotyphla	Soricidae	Crocidura_shantungensis	best	1	0.0006	1	1	180	1	180	0.03	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	435	0.0007338	5.51	f	84	Rodentia	Cricetidae	Microtus_ochrogaster	best	2	0.0238	2	1	185	2	185	0.06	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	452	0.004995	10.3	f	320	Carnivora	Phocidae	Phoca_fasciata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	479	0.002382	6.52	f	220	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	503	0.001098	7.17	f	113	Chiroptera	Vespertilionidae	Myotis_brandtii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	530	0.001387	4.85	f	233	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	546	0.0005759	3.91	f	21	Rodentia	Muridae	Mus_musculus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	568	0.001015	6.51	f	73	Rodentia	Sciuridae	Hylopetes_phayrei	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	645	0.001105	6.97	f	200	Artiodactyla	Bovidae	Cephalophus_spadix	best	3	0.015	2	1.5	190	2	190	0.06	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_12	415102	383257	382172	8337	0.1171	86.6	f	7466	Primates	Hominidae	Homo_sapiens	fixed	6870	0.9201	117	58.7179	11666	-	-	3.82	-	0	0	0.0 (0.0,16.8)	0.0 (0.0,10.9)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	10469	0.1471	52.5	f	5355	Primates	Hominidae	Homo_sapiens	fixed	5178	0.9669	328	15.7865	15409	-	-	37.78	-	1	2	1.3 (0.0,7.2)	0.0 (0.0,4.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	132	0.001977	6.49	f	12	Primates	Hylobatidae	Hoolock_leuconedys	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	133	0.0002377	2.83	f	34	Rodentia	Sciuridae	Sundasciurus_hippurus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	144	0.0002429	4.28	f	101	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	146	0.000726	3.97	f	23	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	152	0.0001603	1.95	f	24	Rodentia	Muridae	Hylomyscus_alleni	best	1	0.0416	1	1	146	1	146	0.11	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	159	0.0002723	2.97	f	34	Artiodactyla	Bovidae	Ovis_ammon	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	165	0.0003602	6.09	f	77	Chiroptera	Vespertilionidae	Myotis_horsfieldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	172	0.0007795	7.67	f	217	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	174	0.001923	30.5	f	272	Carnivora	Phocidae	Hydrurga_leptonyx	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	186	0.0004867	7.12	f	271	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	1	0.0036	1	1	121	1	121	0.11	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	294	0.00248	67.3	f	1783	Dasyuromorphia	Dasyuridae	Phascolosorex_doriae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	430	0.0008148	4.82	f	177	Primates	Cercopithecidae	Macaca_arctoides	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	499	0.001894	86.5	f	3833	Carnivora	Mustelidae	Mustela_kathiah	best	9	0.0023	7	1.2857	94	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_13	176577	161481	160930	9541	0.07539	83.6	f	10199	Carnivora	Canidae	Canis_lupus_familiaris	fixed	9689	0.9499	538	18.0092	15372	-	-	61.98	-	0	4	0.0 (0.0,3.1)	0.0 (0.0,2.9)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	11811	0.1659	142	f	16845	Primates	Hominidae	Homo_sapiens	fixed	16417	0.9745	455	36.0813	16100	-	-	13.89	-	0	2	0.0 (0.0,4.0)	0.0 (0.0,3.1)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	129	0.0006513	2.14	f	19	Primates	Cheirogaleidae	Microcebus_mittermeieri	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	14503	0.1146	547	f	92402	Carnivora	Canidae	Canis_lupus_familiaris	fixed	89813	0.9719	2813	31.9278	16645	-	-	85.91	-	10	24	1.1 (0.4,2.3)	0.7 (0.2,1.7)	N/A (N/A,N/A)	0.0 (0.0,97.5)
sample_14	316559	285101	284389	146	0.002087	11.4	f	307	Primates	Lemuridae	Eulemur_rubriventer	best	2	0.0065	2	1	43	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	155	0.003342	18.5	f	87	Artiodactyla	Suidae	Sus_scrofa	fixed	43	0.4942	2	21.5	234	-	-	0.06	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	158	0.0006903	4.52	f	29	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	159	0.004216	9.86	f	33	Carnivora	Procyonidae	Bassaricyon_gabbii	best	3	0.0909	3	1	285	1	129	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	170	0.001082	4.32	f	19	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	193	0.002483	6.6	f	108	Carnivora	Herpestidae	Herpestes_naso	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	243	0.003639	10.7	f	87	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	245	0.002066	50.8	f	1729	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1	0.0005	1	1	39	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	248	0.003314	50.6	f	612	Carnivora	Viverridae	Paguma_larvata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	267	0.0008315	3.6	f	52	Chiroptera	Pteropodidae	Rousettus_lanosus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	283	0.003127	7.71	f	342	Carnivora	Phocidae	Hydrurga_leptonyx	best	1	0.0029	1	1	129	1	129	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	298	0.001351	6.47	f	280	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	320	0.003455	5.37	f	112	Carnivora	Ursidae	Ursus_spelaeus	best	5	0.0446	4	1.25	196	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	337	0.000958	85.5	f	1465	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	367	0.001825	6.85	f	249	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	386	0.0008427	4.04	f	167	Chiroptera	Vespertilionidae	Myotis_albescens	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	426	0.001115	5.31	f	206	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	481	0.0005073	5.75	f	81	Rodentia	Muridae	Rattus_nitidus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	494	0.0008829	7.13	f	38	Rodentia	Sciuridae	Tamias_striatus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	550	0.000942	5.51	f	123	Artiodactyla	Bovidae	Cephalophus_natalensis	best	1	0.0081	1	1	129	1	129	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	752	0.001425	6.03	f	212	Primates	Cercopithecidae	Macaca_radiata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_14	316559	285101	284389	949	0.003601	25.6	f	2666	Carnivora	Mustelidae	Mustela_kathiah	best	1	0.0003	1	1	126	1	126	0.03	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	1148	0.02475	7.18	f	139	Artiodactyla	Suidae	Sus_scrofa	fixed	121	0.8705	14	8.6428	2518	-	-	0.1	-	0	1	0.0 (0.0,52.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	129	0.003848	3.14	f	12	Carnivora	Hyaenidae	Proteles_cristata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	132	0.001806	9.02	f	119	Rodentia	Anomaluridae	Anomalurus_derbianus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	134	0.001366	5.34	f	48	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	13788	0.1089	305	f	51361	Carnivora	Canidae	Canis_lupus_familiaris	fixed	49601	0.9657	6162	8.0494	16727	-	-	46.03	-	12	37	0.5 (0.2,1.1)	0.3 (0.1,0.8)	0.0 (0.0,84.2)	0.0 (0.0,84.2)
sample_15	299735	276244	275694	138	0.001218	2.97	f	18	Cingulata	Chlamyphoridae	Calyptophractus_retusus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	141	0.003739	7.48	f	25	Carnivora	Procyonidae	Nasua_nasua	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	145	0.001018	4.1	f	18	Primates	Pitheciidae	Plecturocebus_miltoni	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	14688	0.2063	375	f	56856	Primates	Hominidae	Homo_sapiens	fixed	55655	0.9788	5825	9.5545	16569	-	-	43.51	-	5	17	0.3 (0.1,0.8)	0.1 (0.0,0.3)	N/A (N/A,N/A)	0.0 (0.0,84.2)
sample_15	299735	276244	275694	1628	0.003085	4.82	f	301	Primates	Cercopithecidae	Trachypithecus_vetulus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	164	0.002723	2.86	f	23	Scandentia	Tupaiidae	Tupaia_belangeri	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	183	0.003568	30	f	57	Carnivora	Eupleridae	Cryptoprocta_ferox	best	1	0.0175	1	1	176	1	176	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	200	0.001187	2.76	f	17	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	205	0.001035	2.11	f	7	Primates	Cheirogaleidae	Microcebus_murinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	210	0.003002	21.2	f	512	Primates	Lemuridae	Eulemur_rubriventer	best	1	0.0019	1	1	64	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	218	0.001103	3.79	f	9	Artiodactyla	Cervidae	Muntiacus_putaoensis	best	1	0.1111	1	1	167	1	167	-	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	223	0.002869	4.18	f	54	Carnivora	Herpestidae	Suricata_suricatta	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	248	0.001579	3.37	f	50	Eulipotyphla	Talpidae	Uropsilus_investigator	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	2693	0.004612	8.92	f	498	Artiodactyla	Bovidae	Bos_javanicus	best	271	0.5441	25	10.84	3891	23	3584	0.17	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	293	0.00128	7.46	f	94	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	314	0.0009779	4.27	f	35	Chiroptera	Pteropodidae	Pteropus_alecto	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	317	0.003423	5.44	f	152	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	322	0.004302	30.8	f	463	Carnivora	Viverridae	Prionodon_pardicolor	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	347	0.003834	26.8	f	253	Carnivora	Phocidae	Monachus_monachus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	365	0.003078	28.9	f	1426	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	1	0.0007	1	1	62	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	390	0.001109	71.7	f	1373	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	471	0.001028	4.28	f	129	Chiroptera	Vespertilionidae	Myotis_macrodactylus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	485	0.002198	7.31	f	523	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	520	0.0008772	3.19	f	81	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	525	0.001374	2.4	f	111	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	606	0.01346	6.1	f	152	Artiodactyla	Camelidae	Camelus_bactrianus	best	22	0.1447	5	4.4	868	5	868	0.03	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	639	0.001142	2.96	f	40	Rodentia	Sciuridae	Sundasciurus_lowii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	689	0.0007267	5.31	f	84	Rodentia	Muridae	Rattus_norvegicus	best	11	0.1309	1	11	181	1	181	-	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	753	0.01128	3.73	f	129	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_15	299735	276244	275694	8714	0.04333	81.9	f	14012	Carnivora	Felidae	Felis_catus	fixed	11532	0.823	1354	8.5169	16595	-	-	10.11	-	4	13	1.8 (0.5,4.4)	0.0 (0.0,1.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)
sample_15	299735	276244	275694	991	0.003761	24.6	f	2421	Carnivora	Mustelidae	Mustela_kathiah	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	12346	0.1734	201	f	27138	Primates	Hominidae	Homo_sapiens	fixed	26681	0.9831	1060	25.1707	16502	-	-	75.12	-	1	1	0.0 (0.0,1.9)	0.4 (0.0,1.9)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	131	0.0005723	11.4	f	94	Rodentia	Echimyidae	Proechimys_poliopus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	133	0.0003781	130	f	941	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	136	0.0002969	8.01	f	77	Chiroptera	Vespertilionidae	Myotis_dominicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	136	0.001503	14.9	f	144	Carnivora	Phocidae	Pusa_sibirica	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	149	0.0001572	2.85	f	20	Rodentia	Muridae	Rattus_lutreolus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	153	0.001652	4.11	f	36	Carnivora	Ursidae	Ursus_americanus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	181	0.0003235	4.61	f	36	Rodentia	Sciuridae	Dremomys_everetti	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	183	0.0003134	3.51	f	62	Artiodactyla	Bovidae	Tragelaphus_eurycerus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	192	0.0009548	16.6	f	44	Carnivora	Felidae	Felis_catus	fixed	19	0.4318	1	19	173	-	-	0.07	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	214	0.0005599	6.45	f	192	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	233	0.001056	7	f	406	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	234	0.001974	54.6	f	1178	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	3	0.0025	3	1	69	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	249	0.003729	5.99	f	176	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_16	166128	140947	139952	272	0.0004588	2.7	f	54	Rodentia	Cricetidae	Microtus_cabrerae	best	1	0.0185	1	1	185	1	185	0.07	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
